date,max_temp,avg_temp,min_temp,max_dew,avg_dew,min_dew,max_humidity,avg_humidity,min_humidity,max_wind_speed,avg_wind_speed,min_wind_speed,max_pressure,avg_pressure,min_pressure,precipitation
02-03-2017, 95 , 78.5 , 62 , 55 , 51.0 , 43 , 73 , 43.0 , 20 , 3 , 1.1 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
03-03-2017, 95 , 77.9 , 61 , 55 , 47.6 , 40 , 70 , 40.4 , 16 , 3 , 0.9 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
04-03-2017, 95 , 76.6 , 59 , 49 , 40.4 , 25 , 66 , 34.9 , 8 , 9 , 2.5 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
05-03-2017, 93 , 75.4 , 56 , 52 , 44.3 , 32 , 69 , 40.0 , 11 , 5 , 2.0 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
06-03-2017, 94 , 76.1 , 57 , 53 , 44.3 , 27 , 72 , 40.6 , 10 , 3 , 0.9 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
07-03-2017, 93 , 75.6 , 56 , 53 , 43.6 , 30 , 70 , 38.5 , 11 , 5 , 1.6 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
08-03-2017, 92 , 76.9 , 58 , 54 , 48.0 , 40 , 63 , 40.0 , 17 , 3 , 1.3 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
09-03-2017, 90 , 74.5 , 59 , 50 , 43.4 , 37 , 68 , 38.3 , 16 , 5 , 2.1 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
10-03-2017, 85 , 71.5 , 55 , 59 , 52.3 , 43 , 81 , 54.5 , 28 , 9 , 5.5 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
11-03-2017, 83 , 70.5 , 59 , 59 , 49.1 , 41 , 87 , 51.1 , 24 , 7 , 3.5 , 1 , 28.1 , 28.0 , 28.0 , 0.00 
12-03-2017, 87 , 70.5 , 53 , 52 , 44.4 , 36 , 86 , 46.1 , 17 , 3 , 0.6 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
13-03-2017, 92 , 75.5 , 54 , 53 , 43.3 , 30 , 80 , 38.8 , 13 , 2 , 1.0 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
14-03-2017, 92 , 76.8 , 57 , 55 , 47.0 , 37 , 69 , 41.1 , 14 , 5 , 1.4 , 0 , 28.1 , 28.1 , 28.0 , 0.00 
15-03-2017, 93 , 78.6 , 60 , 57 , 52.5 , 47 , 86 , 43.9 , 25 , 5 , 1.3 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
16-03-2017, 95 , 79.0 , 65 , 53 , 48.5 , 42 , 60 , 38.0 , 19 , 5 , 1.9 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
17-03-2017, 94 , 79.5 , 63 , 56 , 46.3 , 25 , 75 , 39.5 , 8 , 3 , 1.1 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
18-03-2017, 96 , 79.8 , 64 , 55 , 49.5 , 43 , 63 , 38.8 , 16 , 5 , 1.3 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
19-03-2017, 95 , 81.7 , 63 , 59 , 51.0 , 42 , 66 , 39.4 , 16 , 6 , 2.0 , 0 , 28.1 , 28.1 , 28.0 , 0.00 
20-03-2017, 95 , 78.8 , 61 , 54 , 45.4 , 35 , 78 , 36.6 , 13 , 5 , 1.5 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
21-03-2017, 96 , 79.4 , 61 , 50 , 45.9 , 41 , 62 , 34.6 , 17 , 2 , 0.6 , 0 , 28.1 , 28.1 , 28.0 , 0.00 
22-03-2017, 98 , 82.1 , 62 , 60 , 50.9 , 42 , 64 , 39.1 , 15 , 3 , 1.3 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
23-03-2017, 97 , 80.7 , 66 , 58 , 54.7 , 50 , 76 , 45.1 , 20 , 5 , 1.0 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
24-03-2017, 100 , 84.4 , 66 , 64 , 55.5 , 44 , 68 , 42.3 , 15 , 2 , 0.3 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
25-03-2017, 99 , 85.5 , 71 , 63 , 56.9 , 49 , 68 , 42.9 , 18 , 5 , 1.5 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
26-03-2017, 101 , 85.0 , 69 , 63 , 57.3 , 51 , 71 , 43.1 , 19 , 3 , 0.9 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
27-03-2017, 103 , 85.3 , 69 , 62 , 52.4 , 42 , 70 , 38.9 , 13 , 2 , 0.5 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
28-03-2017, 103 , 86.9 , 69 , 72 , 57.6 , 44 , 75 , 44.9 , 13 , 5 , 1.4 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
29-03-2017, 103 , 87.1 , 76 , 73 , 65.1 , 43 , 78 , 55.6 , 13 , 6 , 2.9 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
30-03-2017, 101 , 85.9 , 77 , 72 , 67.6 , 56 , 81 , 59.0 , 22 , 9 , 3.9 , 0 , 28.3 , 28.1 , 27.9 , 0.00 
31-03-2017, 101 , 89.4 , 72 , 67 , 59.7 , 51 , 81 , 42.6 , 18 , 2 , 0.7 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
01-04-2017, 100 , 87.5 , 79 , 62 , 55.6 , 50 , 51 , 35.3 , 18 , 7 , 2.5 , 0 , 28.1 , 28.0 , 27.8 , 0.00 
02-04-2017, 96 , 84.0 , 73 , 54 , 50.6 , 45 , 45 , 32.8 , 21 , 5 , 1.9 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
03-04-2017, 96 , 82.4 , 66 , 51 , 47.9 , 43 , 53 , 32.5 , 18 , 7 , 3.3 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
04-04-2017, 94 , 81.7 , 72 , 66 , 54.6 , 43 , 72 , 43.9 , 17 , 5 , 3.9 , 2 , 28.1 , 28.0 , 27.9 , 0.00 
05-04-2017, 98 , 83.8 , 69 , 63 , 54.5 , 40 , 75 , 43.1 , 15 , 6 , 2.5 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
06-04-2017, 95 , 80.6 , 67 , 62 , 56.9 , 46 , 83 , 49.7 , 18 , 3 , 1.3 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
07-04-2017, 97 , 81.0 , 64 , 57 , 47.5 , 39 , 75 , 35.8 , 15 , 5 , 1.9 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
08-04-2017, 100 , 81.9 , 60 , 56 , 45.3 , 26 , 61 , 33.9 , 10 , 5 , 1.4 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
09-04-2017, 102 , 85.5 , 66 , 56 , 47.8 , 41 , 66 , 31.6 , 12 , 2 , 0.5 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
10-04-2017, 102 , 84.9 , 68 , 58 , 46.6 , 33 , 60 , 32.5 , 11 , 5 , 1.6 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
11-04-2017, 101 , 84.6 , 66 , 62 , 49.1 , 31 , 80 , 39.3 , 10 , 3 , 0.8 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
12-04-2017, 102 , 85.9 , 68 , 67 , 47.3 , 28 , 82 , 36.4 , 7 , 2 , 1.0 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
13-04-2017, 103 , 87.1 , 65 , 62 , 47.5 , 29 , 62 , 33.5 , 7 , 5 , 1.1 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
14-04-2017, 104 , 87.0 , 69 , 66 , 53.8 , 35 , 67 , 39.4 , 9 , 5 , 1.4 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
15-04-2017, 104 , 87.3 , 74 , 68 , 59.9 , 44 , 77 , 45.8 , 13 , 5 , 1.9 , 0 , 28.0 , 27.9 , 27.8 , 0.00 
16-04-2017, 104 , 88.5 , 75 , 63 , 56.0 , 43 , 65 , 38.8 , 12 , 3 , 1.6 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
17-04-2017, 101 , 87.3 , 73 , 61 , 53.1 , 37 , 61 , 36.4 , 12 , 5 , 1.4 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
18-04-2017, 104 , 88.8 , 71 , 57 , 46.6 , 37 , 57 , 27.8 , 10 , 3 , 1.5 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
19-04-2017, 101 , 87.5 , 69 , 55 , 49.1 , 37 , 53 , 29.1 , 11 , 5 , 2.4 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
20-04-2017, 101 , 87.1 , 74 , 67 , 52.6 , 38 , 72 , 36.8 , 12 , 6 , 2.9 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
21-04-2017, 95 , 83.4 , 73 , 67 , 60.8 , 54 , 77 , 50.4 , 25 , 7 , 4.1 , 0 , 28.0 , 27.9 , 27.8 , 0.00 
22-04-2017, 95 , 83.6 , 73 , 67 , 59.3 , 48 , 78 , 49.1 , 21 , 7 , 3.6 , 2 , 28.0 , 28.0 , 27.9 , 0.00 
23-04-2017, 95 , 82.6 , 70 , 67 , 61.4 , 54 , 86 , 53.6 , 25 , 6 , 3.8 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
24-04-2017, 95 , 82.3 , 71 , 67 , 58.6 , 46 , 82 , 51.7 , 20 , 5 , 2.6 , 1 , 28.0 , 28.0 , 27.9 , 0.00 
25-04-2017, 96 , 82.4 , 70 , 62 , 51.0 , 43 , 76 , 38.9 , 17 , 7 , 2.8 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
26-04-2017, 100 , 84.8 , 72 , 70 , 57.3 , 40 , 82 , 47.5 , 13 , 5 , 2.1 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
27-04-2017, 100 , 85.6 , 73 , 68 , 58.0 , 47 , 85 , 45.1 , 17 , 6 , 2.9 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
28-04-2017, 99 , 84.9 , 71 , 68 , 57.9 , 45 , 69 , 47.0 , 16 , 5 , 1.3 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
29-04-2017, 100 , 83.6 , 67 , 62 , 47.6 , 40 , 65 , 32.8 , 12 , 3 , 1.4 , 0 , 29.1 , 28.1 , 27.9 , 0.00 
30-04-2017, 98 , 86.3 , 78 , 63 , 52.6 , 45 , 59 , 33.7 , 18 , 5 , 2.1 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
01-05-2017, 101 , 85.8 , 68 , 63 , 54.3 , 41 , 72 , 39.3 , 13 , 5 , 2.4 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
02-05-2017, 102 , 86.1 , 69 , 69 , 58.3 , 44 , 70 , 44.3 , 14 , 10 , 2.3 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
03-05-2017, 98 , 84.2 , 75 , 69 , 64.4 , 52 , 70 , 55.4 , 21 , 2 , 1.0 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
04-05-2017, 97 , 73.0 , 0 , 71 , 64.7 , 50 , 70 , 49.4 , 0 , 101 , 16.3 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
05-05-2017, 100 , 87.9 , 77 , 71 , 67.0 , 56 , 76 , 53.4 , 23 , 5 , 1.9 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
06-05-2017, 102 , 90.1 , 79 , 70 , 64.0 , 55 , 70 , 45.6 , 22 , 3 , 2.0 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
07-05-2017, 99 , 86.1 , 74 , 70 , 64.9 , 58 , 72 , 50.6 , 30 , 5 , 1.9 , 0 , 28.1 , 28.0 , 28.0 , 0.00 
08-05-2017, 102 , 87.4 , 72 , 70 , 62.3 , 54 , 70 , 47.1 , 20 , 5 , 2.3 , 0 , 28.1 , 28.0 , 27.9 , 0.00 
09-05-2017, 101 , 88.6 , 76 , 68 , 59.9 , 48 , 76 , 41.6 , 17 , 3 , 1.9 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
10-05-2017, 101 , 87.6 , 73 , 63 , 53.6 , 40 , 56 , 35.6 , 12 , 3 , 1.4 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
11-05-2017, 103 , 87.9 , 73 , 70 , 56.7 , 42 , 69 , 41.1 , 12 , 3 , 1.4 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
12-05-2017, 104 , 87.4 , 77 , 72 , 62.1 , 51 , 79 , 51.1 , 18 , 9 , 2.3 , 0 , 28.0 , 27.9 , 27.8 , 0.00 
13-05-2017, 102 , 87.3 , 74 , 70 , 65.7 , 61 , 87 , 54.1 , 26 , 3 , 1.7 , 0 , 28.0 , 27.9 , 27.8 , 0.00 
14-05-2017, 97 , 84.4 , 77 , 75 , 69.5 , 63 , 85 , 63.5 , 36 , 7 , 2.6 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
15-05-2017, 95 , 84.1 , 77 , 70 , 66.6 , 60 , 75 , 57.4 , 35 , 7 , 4.8 , 2 , 28.0 , 27.9 , 27.9 , 0.00 
16-05-2017, 97 , 86.1 , 74 , 67 , 54.6 , 0 , 75 , 42.9 , 0 , 5 , 2.0 , 0 , 27.9 , 27.9 , 27.8 , 0.00 
17-05-2017, 98 , 86.3 , 76 , 71 , 65.3 , 58 , 74 , 52.9 , 26 , 5 , 3.5 , 1 , 27.9 , 27.9 , 27.9 , 0.00 
18-05-2017, 100 , 87.4 , 77 , 69 , 61.3 , 55 , 76 , 44.3 , 23 , 5 , 2.6 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
19-05-2017, 99 , 85.8 , 72 , 69 , 61.3 , 55 , 71 , 46.6 , 27 , 3 , 2.0 , 0 , 28.0 , 28.0 , 27.9 , 0.00 
20-05-2017, 99 , 85.5 , 73 , 67 , 59.5 , 50 , 75 , 45.1 , 22 , 5 , 3.4 , 2 , 28.0 , 27.9 , 27.9 , 0.00 
21-05-2017, 94 , 82.9 , 74 , 68 , 62.7 , 56 , 80 , 53.4 , 28 , 5 , 4.1 , 3 , 27.9 , 27.9 , 27.9 , 0.00 
22-05-2017, 100 , 86.9 , 75 , 73 , 65.8 , 55 , 81 , 54.6 , 22 , 3 , 1.9 , 0 , 28.0 , 25.8 , 11.0 , 0.00 
23-05-2017, 103 , 89.3 , 78 , 73 , 65.9 , 47 , 78 , 50.8 , 19 , 7 , 2.4 , 1 , 28.0 , 27.9 , 27.8 , 0.00 
24-05-2017, 102 , 88.6 , 79 , 71 , 61.0 , 55 , 77 , 42.6 , 21 , 6 , 3.1 , 1 , 28.0 , 27.9 , 27.8 , 0.00 
25-05-2017, 98 , 86.9 , 77 , 72 , 66.6 , 59 , 76 , 51.9 , 37 , 5 , 4.3 , 3 , 27.9 , 27.9 , 27.8 , 0.00 
26-05-2017, 96 , 85.8 , 77 , 70 , 67.4 , 65 , 76 , 56.3 , 36 , 5 , 4.1 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
27-05-2017, 96 , 85.0 , 77 , 71 , 68.4 , 66 , 75 , 59.1 , 37 , 13 , 6.3 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
28-05-2017, 96 , 84.8 , 77 , 70 , 67.9 , 65 , 76 , 58.8 , 36 , 7 , 4.9 , 3 , 27.9 , 27.9 , 27.8 , 0.00 
29-05-2017, 95 , 85.0 , 78 , 72 , 68.5 , 66 , 71 , 58.9 , 38 , 9 , 7.0 , 3 , 27.9 , 27.8 , 27.8 , 0.00 
30-05-2017, 89 , 82.8 , 77 , 73 , 71.1 , 68 , 84 , 69.1 , 51 , 13 , 5.4 , 2 , 27.9 , 27.8 , 27.8 , 0.00 
31-05-2017, 94 , 85.4 , 77 , 73 , 70.6 , 68 , 84 , 62.3 , 43 , 9 , 5.1 , 2 , 27.8 , 27.8 , 27.7 , 0.00 
01-06-2017, 99 , 85.3 , 76 , 75 , 71.6 , 67 , 92 , 67.1 , 36 , 5 , 2.3 , 0 , 27.9 , 27.8 , 27.7 , 0.00 
02-06-2017, 98 , 84.6 , 76 , 74 , 72.3 , 68 , 90 , 68.3 , 37 , 6 , 2.5 , 0 , 27.9 , 27.8 , 27.8 , 0.00 
03-06-2017, 97 , 86.4 , 78 , 72 , 70.7 , 67 , 76 , 60.7 , 43 , 6 , 2.3 , 0 , 28.0 , 27.9 , 27.8 , 0.00 
04-06-2017, 94 , 84.6 , 78 , 70 , 68.6 , 66 , 74 , 60.0 , 40 , 7 , 3.6 , 2 , 27.9 , 27.9 , 27.9 , 0.00 
05-06-2017, 91 , 84.1 , 77 , 71 , 69.4 , 67 , 78 , 62.4 , 45 , 7 , 3.6 , 1 , 28.0 , 27.9 , 27.9 , 0.00 
06-06-2017, 95 , 84.1 , 77 , 70 , 69.0 , 68 , 78 , 61.9 , 41 , 9 , 5.3 , 1 , 28.0 , 27.9 , 27.9 , 0.00 
07-06-2017, 89 , 82.1 , 77 , 70 , 68.9 , 68 , 76 , 64.4 , 50 , 13 , 5.4 , 1 , 28.0 , 27.9 , 27.9 , 0.00 
08-06-2017, 86 , 80.7 , 76 , 71 , 69.4 , 68 , 81 , 68.7 , 56 , 12 , 5.7 , 3 , 28.0 , 27.9 , 27.9 , 0.00 
09-06-2017, 91 , 81.1 , 75 , 72 , 70.3 , 68 , 85 , 70.4 , 47 , 6 , 3.1 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
10-06-2017, 89 , 81.3 , 77 , 72 , 69.7 , 68 , 79 , 69.3 , 51 , 7 , 3.6 , 1 , 27.9 , 27.8 , 27.8 , 0.00 
11-06-2017, 91 , 82.9 , 77 , 71 , 69.7 , 68 , 79 , 65.4 , 47 , 6 , 3.3 , 1 , 27.8 , 27.8 , 27.7 , 0.00 
12-06-2017, 89 , 77.9 , 73 , 74 , 71.5 , 68 , 95 , 81.8 , 51 , 5 , 2.0 , 0 , 27.9 , 27.8 , 27.8 , 0.00 
13-06-2017, 82 , 78.4 , 73 , 74 , 72.4 , 70 , 91 , 81.9 , 72 , 6 , 2.5 , 0 , 27.9 , 27.9 , 27.8 , 0.00 
14-06-2017, 87 , 78.1 , 72 , 72 , 71.5 , 71 , 97 , 81.6 , 60 , 3 , 2.0 , 0 , 27.9 , 27.9 , 27.9 , 0.00 
15-06-2017, 86 , 78.6 , 74 , 75 , 73.8 , 73 , 98 , 85.1 , 64 , 3 , 1.5 , 0 , 27.9 , 27.9 , 27.8 , 0.00 
16-06-2017, 89 , 79.1 , 70 , 73 , 70.9 , 68 , 93 , 77.9 , 56 , 7 , 1.5 , 0 , 27.9 , 27.9 , 27.8 , 0.00 
17-06-2017, 90 , 79.4 , 73 , 74 , 72.5 , 71 , 92 , 79.9 , 55 , 3 , 2.4 , 1 , 28.1 , 27.9 , 27.8 , 0.00 
18-06-2017, 88 , 80.9 , 72 , 73 , 70.6 , 65 , 100 , 72.3 , 55 , 5 , 3.9 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
19-06-2017, 88 , 80.8 , 75 , 73 , 71.6 , 71 , 87 , 74.9 , 57 , 7 , 3.9 , 2 , 28.0 , 27.9 , 27.8 , 0.00 
20-06-2017, 86 , 80.5 , 76 , 73 , 70.8 , 70 , 90 , 72.3 , 59 , 7 , 3.8 , 1 , 27.9 , 27.9 , 27.8 , 0.00 
21-06-2017, 89 , 80.4 , 75 , 71 , 69.9 , 69 , 87 , 70.9 , 53 , 7 , 3.4 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
22-06-2017, 89 , 80.5 , 76 , 73 , 62.5 , 0 , 92 , 64.4 , 0 , 5 , 3.5 , 2 , 27.9 , 27.9 , 27.9 , 0.00 
23-06-2017, 87 , 79.5 , 74 , 73 , 71.0 , 68 , 93 , 75.9 , 56 , 7 , 2.8 , 1 , 27.9 , 27.9 , 27.8 , 0.00 
24-06-2017, 85 , 78.4 , 73 , 72 , 70.9 , 69 , 93 , 78.5 , 64 , 9 , 4.4 , 0 , 27.8 , 27.8 , 27.7 , 0.00 
25-06-2017, 79 , 75.8 , 74 , 74 , 72.9 , 71 , 96 , 89.9 , 83 , 5 , 2.0 , 0 , 28.0 , 27.8 , 27.7 , 0.00 
26-06-2017, 80 , 76.3 , 73 , 75 , 72.8 , 71 , 98 , 88.8 , 79 , 5 , 2.5 , 0 , 27.8 , 27.8 , 27.7 , 0.00 
27-06-2017, 80 , 76.3 , 73 , 74 , 72.0 , 70 , 96 , 86.9 , 74 , 5 , 2.3 , 0 , 27.8 , 27.8 , 27.8 , 0.00 
28-06-2017, 80 , 76.8 , 74 , 73 , 70.5 , 69 , 95 , 81.4 , 71 , 12 , 5.0 , 2 , 27.8 , 27.8 , 27.8 , 0.00 
29-06-2017, 81 , 76.0 , 73 , 74 , 72.6 , 71 , 98 , 89.4 , 73 , 6 , 2.1 , 0 , 27.8 , 27.8 , 27.8 , 0.00 
30-06-2017, 80 , 77.1 , 74 , 73 , 72.0 , 71 , 95 , 84.7 , 73 , 6 , 3.3 , 1 , 27.8 , 27.8 , 27.8 , 0.00 
01-07-2017, 82 , 77.5 , 74 , 73 , 71.4 , 70 , 93 , 81.6 , 70 , 7 , 3.1 , 0 , 27.8 , 27.8 , 27.8 , 0.00 
02-07-2017, 82 , 76.4 , 73 , 74 , 71.8 , 70 , 95 , 85.8 , 68 , 5 , 2.4 , 0 , 27.9 , 27.8 , 27.8 , 0.00 
03-07-2017, 83 , 78.3 , 73 , 73 , 71.6 , 71 , 95 , 80.9 , 67 , 7 , 3.6 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
04-07-2017, 81 , 77.4 , 74 , 73 , 71.1 , 70 , 90 , 80.7 , 70 , 6 , 4.6 , 2 , 27.9 , 27.9 , 27.9 , 0.00 
05-07-2017, 83 , 77.9 , 74 , 71 , 70.5 , 70 , 86 , 77.6 , 67 , 7 , 4.4 , 3 , 27.9 , 27.9 , 27.9 , 0.00 
06-07-2017, 82 , 77.4 , 75 , 72 , 71.0 , 70 , 88 , 80.9 , 68 , 5 , 2.7 , 0 , 27.9 , 27.9 , 27.9 , 0.00 
07-07-2017, 85 , 78.0 , 74 , 74 , 71.6 , 71 , 91 , 81.1 , 63 , 7 , 2.5 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
08-07-2017, 86 , 79.6 , 73 , 75 , 60.6 , 0 , 90 , 63.6 , 0 , 5 , 4.0 , 2 , 27.9 , 23.9 , 0.0 , 0.00 
09-07-2017, 83 , 78.0 , 74 , 71 , 69.8 , 69 , 86 , 75.6 , 62 , 6 , 2.5 , 1 , 27.9 , 27.9 , 27.9 , 0.00 
10-07-2017, 85 , 78.9 , 73 , 71 , 70.1 , 69 , 90 , 75.1 , 60 , 8 , 3.5 , 2 , 28.0 , 27.9 , 27.9 , 0.00 
11-07-2017, 83 , 77.5 , 73 , 71 , 70.3 , 70 , 91 , 78.8 , 64 , 14 , 5.3 , 2 , 28.0 , 27.9 , 27.9 , 0.00 
12-07-2017, 84 , 77.8 , 73 , 73 , 69.1 , 68 , 88 , 76.0 , 59 , 6 , 3.8 , 1 , 29.4 , 28.1 , 27.9 , 0.00 
13-07-2017, 81 , 75.5 , 72 , 72 , 70.8 , 69 , 98 , 85.4 , 71 , 7 , 4.5 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
14-07-2017, 78 , 75.3 , 73 , 73 , 71.9 , 71 , 96 , 89.9 , 82 , 2 , 1.4 , 1 , 27.9 , 27.9 , 27.8 , 0.00 
15-07-2017, 80 , 74.9 , 72 , 72 , 71.6 , 71 , 96 , 89.6 , 79 , 5 , 1.9 , 0 , 27.9 , 27.9 , 27.8 , 0.00 
16-07-2017, 77 , 73.9 , 72 , 72 , 71.1 , 69 , 95 , 90.6 , 85 , 5 , 3.1 , 1 , 27.9 , 27.8 , 27.8 , 0.00 
17-07-2017, 77 , 73.1 , 71 , 73 , 71.3 , 70 , 96 , 93.4 , 89 , 5 , 2.9 , 2 , 27.9 , 27.8 , 27.8 , 0.00 
18-07-2017, 78 , 74.1 , 72 , 73 , 71.6 , 71 , 97 , 91.6 , 84 , 5 , 2.1 , 1 , 27.8 , 27.8 , 27.7 , 0.00 
19-07-2017, 78 , 75.7 , 73 , 74 , 73.0 , 71 , 98 , 91.6 , 87 , 3 , 1.3 , 0 , 28.0 , 27.8 , 27.7 , 0.00 
20-07-2017, 79 , 75.6 , 73 , 74 , 72.1 , 71 , 95 , 89.3 , 78 , 7 , 3.0 , 2 , 27.8 , 27.7 , 27.7 , 0.00 
21-07-2017, 81 , 75.9 , 74 , 73 , 72.6 , 71 , 95 , 89.4 , 74 , 10 , 3.9 , 1 , 27.8 , 27.8 , 27.7 , 0.00 
22-07-2017, 80 , 77.2 , 74 , 73 , 71.7 , 70 , 91 , 83.2 , 77 , 12 , 5.5 , 2 , 27.8 , 27.8 , 27.8 , 0.00 
23-07-2017, 77 , 75.0 , 73 , 73 , 71.3 , 69 , 95 , 87.9 , 81 , 7 , 5.3 , 3 , 27.9 , 27.8 , 27.8 , 0.00 
24-07-2017, 81 , 76.3 , 73 , 73 , 70.9 , 69 , 91 , 83.8 , 77 , 7 , 4.9 , 2 , 27.9 , 27.8 , 27.8 , 0.00 
25-07-2017, 81 , 76.3 , 72 , 73 , 71.1 , 69 , 93 , 84.3 , 77 , 6 , 4.1 , 0 , 27.9 , 27.8 , 27.8 , 0.00 
26-07-2017, 80 , 75.8 , 73 , 74 , 70.8 , 69 , 93 , 85.1 , 77 , 5 , 2.6 , 0 , 27.9 , 27.8 , 27.8 , 0.00 
27-07-2017, 90 , 76.5 , 72 , 73 , 71.3 , 69 , 96 , 85.4 , 50 , 7 , 3.1 , 1 , 27.9 , 27.9 , 27.8 , 0.00 
28-07-2017, 78 , 74.9 , 73 , 74 , 71.1 , 70 , 93 , 88.3 , 85 , 5 , 2.9 , 1 , 27.9 , 27.9 , 27.9 , 0.00 
29-07-2017, 78 , 75.1 , 73 , 73 , 71.0 , 70 , 91 , 86.9 , 77 , 6 , 3.5 , 1 , 28.0 , 27.9 , 27.9 , 0.00 
30-07-2017, 82 , 76.1 , 73 , 73 , 71.3 , 70 , 93 , 84.7 , 72 , 5 , 2.4 , 0 , 27.9 , 27.9 , 27.9 , 0.00 
31-07-2017, 79 , 75.3 , 73 , 72 , 71.1 , 71 , 95 , 86.9 , 78 , 5 , 2.3 , 1 , 27.9 , 27.9 , 27.9 , 0.00 
01-08-2017, 78 , 75.1 , 72 , 73 , 71.4 , 69 , 96 , 88.4 , 82 , 5 , 2.7 , 1 , 28.0 , 27.9 , 27.9 , 0.00 
02-08-2017, 78 , 75.3 , 73 , 73 , 70.8 , 69 , 91 , 85.4 , 77 , 3 , 1.9 , 0 , 28.0 , 27.9 , 27.9 , 0.00 
03-08-2017, 76 , 74.3 , 73 , 73 , 71.0 , 70 , 93 , 89.2 , 82 , 12 , 4.5 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
04-08-2017, 83 , 77.1 , 74 , 72 , 70.5 , 69 , 90 , 80.1 , 65 , 6 , 4.3 , 1 , 27.9 , 27.8 , 27.8 , 0.00 
05-08-2017, 83 , 76.9 , 72 , 72 , 70.3 , 69 , 93 , 80.1 , 68 , 6 , 4.0 , 2 , 27.9 , 27.8 , 27.8 , 0.00 
06-08-2017, 84 , 77.1 , 72 , 73 , 70.9 , 70 , 93 , 81.3 , 69 , 7 , 3.5 , 1 , 27.9 , 27.9 , 27.8 , 0.00 
07-08-2017, 81 , 76.9 , 72 , 71 , 70.5 , 69 , 91 , 80.6 , 70 , 2 , 2.0 , 2 , 27.9 , 27.9 , 27.8 , 0.00 
